,Summoner ID
81,X0vIY0tA1PcxBKGUGtrQrgRX6gWFAo9JgpLFgWWSd4IV6gj_
82,iXrO5YpNBoFdqJvUV0Wn4zAJoDu8bRUsXuCHsvnN-Wu7tJcz
83,9rb8cJwd3vsbue5i0m-0gD2xHELPuLzUymQ29BczWPlG35vL
84,m7fjr1u4qAF2DmTYUI1K8411XQYlXmUPWJFZAY8JsrFWS1ft
85,UMvYTFuila7XinaunGpRVtZoLqQfxRs8jKFHRQX_UfYt_wIb
86,TRvlU7wiVxLMh0lrldt5qvnzx5DlPanWBThzyZoKJeafd3UV
87,CbJ6rMpDM3Hl_vazE8aW4uEKb75yuroVkj6-Mum2iegyBcV8
88,1IGhUrHxlN6XdG6IjxLrnSULkefwH3nQBIkerTTsXizcxpsh
89,4ngHSaVDM7tD0HeRtbL2nZeXVTJmIo2cjwUiiGETB-4fbTbE
90,BomtOmASsxzoDvp-XtTNVYH-q-CnW5qLiUhRSL8p1uM3jgav
91,l3LdehRZXlIrM0h_0jpxtEePwijLWciwkQJG_QpXmrwMGc0X
92,K7nGK-jltEJd-jULUxNBWGKYdZgJCIvQK4d05BmOuM_x82Xy
93,GPYVyNtda6LMqgCbJ-kUlAji12LFb-DNtb0il7Y42qcZt800
94,SbR7cL0xoIb3_DlifVXwhz9gENPvRCAhuHuGQ4dAv2EmGVtI
95,TxzvoT4H5oCtv76OUWEr_p9293Yd3Iw7dHCgL4jjpuivq63j
96,PQ2V9Nh67mtQzjZUO4-Z0BKRZjMaZCl6Dw7xbFF9Tn8z8tdj
97,gYVeBJunLWpVX3fVisRJ2pS4zpZmHEjo9N7cLWAgeHibclGs
98,34f-xuzHFVk5aoSWc3XU0rrdU77EDOIsOKx36v4QI_N2WKq4
99,tDmA6yALdjZW8tvXQljrMHFBLRgMaELp1wzcoGAyejg5FZ2B
100,g8J9KA7Wm6LDqmX6YsoojW9gkZSxcRjJxIHmJYTlnMVohXI5
101,yOWiyneKc7rrvtAarpntAzMkGCMKHwAzV3oazLATAt2yHQ9E
102,ZqPKVzcPvR26DIryb70Rw7nm55U2YpaBPniPPAL7J_vo37ZV
103,F43t3XMspBr-btQsIATlE_tsfGliHEUntaBECYeVaRqKAhWx
104,IZsxaETg6UBTnfR8ru7_XF97I6XLShiz4gOmktoJ4goYrIlX
105,ywzpAsPJMAvWGAJmDitUAr8pgHFUdIBCV0IlIgrr9fHjGLLA
106,mOLKKfO-_w8SZuO5aPl1__gtsMJ266Wb91HmFJCMiA6TRHSZ
107,3FTKsrer_HZN55G0-ZE8hkRIyogT6sE786sUZbE6nnN6RuTz
108,Of1rQxEQhP97KrlNiN2Cj-ap4dkMCEnESTGdNNn7J4HRHSGg
109,RK2fjqrwrYKVGtIV0ZnjlMibHWAzKmei_JFCSEhcSMBsLbA2
110,NCAn9pIjobkjVakSrGsE60WZkg4z_3OIaliKjE7v7N0lYLbv
111,cGJUgpOI2hC75LUpdKf6IZddKvl8nEoq0GLzOoRUVWmotHfY
112,NXDei-MnSoPU0Z_KEjdLTeBsJk1FIOs6qRUHScR1oZl6tSlE
113,zYUqkZpqr0wQJFdSoRT0iNgAd7oTf7gZck0GrHkDGyYWZKDr
114,TXdHs1tYCFcgP22hRbZ2w06xK5f75-XU7CA8aauDfZgOsqHB
115,_-N8kmpXQ0gZNoFm1n-YObxyeHXwB2ePkau3iZdrENMxwEvN
116,SF62VHhGDN8oC39cLVZDsiRYVTC1xMcWm8aGfNFqPUVfy7Sb
117,ihq5wBaC6YTixAxcW26EMGAe_QQN5ab5Q9Sp4PKpqPtY0Evy
118,dDnzYGJkzvTTfOzpaHeqh_HIk27zq-yn45lAs-tA4ARal5hT
119,BrZe153q-IEBaPdMtwZgscV-vWYsOCKND_N5XiBPSgBdgsUN
120,ftth1PG-V4xmhWyOJqAmDaCp4_eE82S91NGcHJVFV8DdZjhL
121,dnPpGihvaDk_m8bSrlpP1kJhEDztQbOnv0ws4sjdU2lF
122,u4ZSD-zfAvO6_C_rg7hJYETCFkA6ISCAjjhD-zmQERDYw2sV
123,nwJfTJ49lOTzEHXdNer6OBV4Op0oa1XNFGwZb0zdhOPXZn-7
124,-I2pW4NKMjILhvdpYoWO2ZZdHMdK84X1iYOAy8FFapPEyG2J
125,cmaErUaCNBbFTPhJok3BL51kOPBaV1WRb7TbzX7fBTVD9HNH
126,XJKFwJwDwEEDf4Yx9Su30XiZB6XNeEdOyOdvsaGIXHNX9iRK
127,_sJZJ7QSHp5oMK-7GN4vuCJ_MUiGUlLOA3ixF0olEXg-g_IJ
128,DysbSt7T7onnXgmGhypi2nGIQXNKx7j3xqSv-7tkEab5l6fp
129,hG_P1iwaD0dTfanuf3bJiy0CzoO3Q5B-KfUUwFqvDnue6dJ3
130,E1UpgvgCjrS12M2abEsERF86fx7GL_syFTw8EzKMu8-XoV2K
131,Oj2puFJ6k54-F-a9wFTHT3DQEqbH1NfOWQZpNgvQZlCOOmHR
132,mCnLpfsyHdvfu36IMXdpWEjEvlmn6GaJC-eCUD7HsxCef6Dv
133,5UAWL5vMfSIICYUIzcPXSD_QHSyyDPwilJyNGyqvViQYjIbu
134,RXoF9PBi6R2WGoEp3iazCxKP--gvcnU907BHX9MmV6kcXgKD
135,TAWB6qcWIA2DfzTANTguV_kEwL-ChymedVRzYbFtPd3LNhI7
136,tUNUvPa3XBcvcssuHVfTx6VYmYNC6X7Y9u77mqohQ6wEtgal
137,Wz7pRQ60hMjwigFpUzKd-h_3OBWMNNw5WEH-CFie0FJaRRq3
138,A6Ih7imXOjAO3MDBWC9_HVzGDHO28SZWTomxMJXhxBCm-Xnb
139,mTBJALZ2l2-ptWSr2R3zcjadTgYyfJOclFOJ4GjftRZUcsJ1
140,bX92lcAz_ThVQqcauOdHf1g0mavr2j9dFnMPtfgVpIKg1o8O
141,HHauK8oyU_PvJEQ-M1HXIaFRTmdmn4aN7LeaVQgzPoay1z0Y
142,qn5ZPSPNkOEtUZzc87Iok_bpyLrt9fzTuJdRPDM9K05Ox-r3
143,kKzfEPD-TXmHxZs8Ntlx1Rwd-EYFbXLsp5RQVbs-pXNSNRh9
144,Q_tGwWLfsXSGheikmDgHVC1mI0ucGNyj2dVYlaX2rhseJwiH
145,6DUERW2Dm-MnwI_Mtn7IxxNNvr_TflbSvTq4m0tfjzjK_lSg
146,HPe6MEQTiwqvHqwPf4JfnAQDa0y11AQrdSqbcGEyAJcqjhHO
147,R0ZzASFiZQOUc1B1Yxz4mgigBGW3CC0ySd1rdDg5mpyT6UJ_
148,HKryeLv7DUCSz52NDpWMubsH7377snWVnfHhqsWna422203p
149,nhxd5cixufVx-1r5Y4Awrvt0NYvqh-NSYmKk9OK4n68YzUnB
150,_4L1fAbNR2rROJ5EtNSCSsQkuwW0laLvP8TgfDGKEq-xUY7c
151,gnGmmpQTD_8Y9EoxXQhaFNzUSif0JSUKECR4XsgDnVESLrJn
152,yHtb3hDwAppl51txrclRRVQjbe63rbPnasdKxtVL2hh4GwdX
153,aZxeOPqAyxyrh1hOyQ5AblXJcLX9L1ZhNIpH2F_n5PKMFgC8
154,rYDKzEnVy-C_N7gU7Le5dK2z1DGOIw9Cn5B_PPOdRl-g_t4h
155,vrRMBPa2qbEdvnK16XFrqMqgYLQq26f1WPBiFxxix9wmb3pF
156,-TLfTLk5Ud9X2RDg0Se6x2AXiswJ8Sg0sSCuKKfidhPr-v0P
157,qLRxBMpdLJr7KI2owUlkLMVS1EJLPT9bDIRNIU_Nsv1kDLsb
158,A0Vm__BDE7A-4lCRRG7M413MuwkUD_KGfXoGUxiAR0yJGoTR
159,Zy74_aWpjC_EDYinPtFhLaNMWC0owmBaeaIz24lewKM1kKu6
160,0GF3oaypf6TYFshIFRyiHNMA7L6AUr6ClJSp-ZknehwqELq4
161,sgy2FA0fx0F1aXoZVQu6IcReK9GGJ-voc7sTS1FIRdYOHY7T
162,Sz5DsPnJzZAUkYbAnp3RtSNiMYPm_Z4jIQMFvjF1MmRyaDj6
163,-KxFGJNRliJ0J1xTg8O13ie2hUQXSj-cc_lULP4PeCoDRVni
164,yi9Eg7wqk_NJagrOG-0q6RJurS1IbL3XbZabDBdFvBunAd73
165,xnq1cFTG46xXYpT4XFSBQHSGedExhkgUOp_HBaMYxbQdAOF4
166,hHHqGKEdGp0bLADykC7Qbs7to9PHzXajBEUJ_-i4T7gZQdUy
167,vj6NWXlrMvP4_MtgwFi_xRdMFU8nKmP3rcNGJUrYXeq2kxr2
168,fmSokkvLHaDsryEojkprRUrqT747fDhr7pRuEaEdtbQEQOiz
169,WljIM0PRAKymqqkdmmvcys244x8r3IeV30TGFt-e5zu_zWTZ
170,MylOHYQbcqgTZkfGsOPWmmD7g2IovQwXhYT9BiZilEhrlHif
171,oKFmqV0AXdHkwlRW7Pge8GOkqR0_7_KaqN8sulrpmrQHlCrQ
172,dK9kLgC5w-5WqOnyjMy9Y2Ipysou6qvFSr3Hoe-KqTdHb5HY
173,NITtdUilwHvyYl3OIgTrqymnVju3VzEQaxbEtovXhFijW7kS
174,s_OHcCj2lhWUescy23dn7OYY29hljws5fHGjR66bipK6GH0s
175,FVbCji1laVNYMow48HL-BlasyvFMuWjMIxQu0QLbcF4xjlhh
176,Jw7BTiCIJboJAuPvdz05XuS987rdRRDrz5m4IDkNQhUy8cbn
177,cTlJWSY8BTyLdIP_6HFMO3jBE9erBXgMgJqdvy4LuNaXTO7a
178,zNJWmKOQJ_1thtYozwDfhwYiCZNDL6oTPX3eP80aauKze0V5
179,nthI-lqfvyJbXhO4hBY80agTqERM-9kdvM9Vm1nQemUCp9sW
180,lc2xUWbIyX2i2T3MVivmVvy1xUihnAOZVKru72Lo18ORncCF
181,-wS8gO9ukVxDV9uOFO2psSwdxw7j7y0ZFoZbMrPZlHeEzQvd
182,sq8f_32B4GRrb45QOAVB_T3Y8NuO_YsagT_7gd377DArb92Y
183,ZERESo8Ytvq1Om0G10uwmNEm7FEGGvBvFsKrRVIU6toeh4uB
184,_MJ4VBTKXpMvOt8JSLnvYYmuP83MhLGbwvVHJiaaW9fAz_5-
185,c2tPA2YtBvwOweKGh9wnz3oguLCy9KJ-dNew-QFYa8D3YB_R
186,Vli0Zbv_tsmQdq0U7R6ShZ72pbdb5xVKLXlR0mABTeozzbXa
187,ZzpnY8KO3nWJIOvdk5zAiSN_F-RddvRB--HW2jDZ8xY3XnMo
188,D0H0tvnhxIdugIOS-P0WhCNaWxFCqVx_MNyvIiKV5MrnLD_V
189,F75pxhjfwQyjaYQ8V8REoqLUlX8tUHxGE_dE0Su3pDzulE7V
190,SpehJZ3W8431RLzy6fEqb6vVZ5uhQrD7qxqixX_2sOex5GIn
191,NfUcNrZHssIGPKTX_7C0yncR3KLnY20P-DRmjgXwcYPmiSiI
192,bNmtIlAh0W4hkTyVH5SPSUSFQYd1JpAHcaiXQhfIMmWaoBoz
193,bKzwlEKvWbMr4xrQZxJbVxGNE9wvl_2_TP1aAMs9DuWa_oLj
194,ih0SbI9FrSsAri-AyKXsYYxd2lQKPjVt_6LAJjW9cY3t1fhq
195,44kaDk1CmhGcBHtmByISXcud2X_WVDUZdmBaXOzxX8rSoAhs
196,5WwACDV1zmF-OVNq2OgPDJ1Jy_tPuODdvcQ2e-c_gPuxses3
197,C_HkO2Cd76j5YxYGvLqQV1YFs2_Yg6L1i8V20WLqIGY-JtzC
198,VoB83v18M0o1B0rhEwcC6eq5_tYJBaPXo6k_UoTw-ysejSyi
199,Aj6bzRbRvc9a3WBst3JRUBvzdeuGPSCTyWms8PeBm4s1C-VO
200,appU6HLY8uZhx1Kxw9G134bWyJu1IjIe9pSz-gAhMAMnJweY
201,pQJZKghz8q8vnzFcMLuR83YCwfysZD6TbBpnawjN1k1OI9b5
202,ydN1FV6c0c3zh_0mcbHmG9EHWC1ARgkCtYrPIV9sKbI8UvV_
203,PF3iwaMOEGjhE6HiYrhzUdziVURfJWXjXgEYlZfg8dWXLhzt
204,vSguiihUi-3I35RgYf8IUrRe6jfUYEOP3p7uoSdk7GwNJ3Jn
,Summoner ID
0,appU6HLY8uZhx1Kxw9G134bWyJu1IjIe9pSz-gAhMAMnJweY
1,pQJZKghz8q8vnzFcMLuR83YCwfysZD6TbBpnawjN1k1OI9b5
2,ydN1FV6c0c3zh_0mcbHmG9EHWC1ARgkCtYrPIV9sKbI8UvV_
3,PF3iwaMOEGjhE6HiYrhzUdziVURfJWXjXgEYlZfg8dWXLhzt
4,vSguiihUi-3I35RgYf8IUrRe6jfUYEOP3p7uoSdk7GwNJ3Jn
5,vpxtdVS612AQQDvHNShaIamUnelxd1afAiPuZQzrieE_ht1g
6,_lqBAVxDk7Zub1xvdD8naSR2jk3qtgavmka0JUB2rxuYBaGt
7,1PCXwNyuO7QoiTARZLNZgXOZaHETZ1F5cuc0-Hr91Sk7xcuw
8,4vSK2whXH_wZGh0y-DQwg7wV_e8iYO2i8hZaQd06R_aBM1zY
9,JcPWdEcq1zRWOeZNoUffuCrqhTraJ_B1X19ek13fRTSjz4w1
10,FlxhuJ79ml_q7YveigJpf_0DLROdsepKbVWxG9y5UO2DEKpF
11,7A2Inng30ViOUTleq-4AeV1iucJm9KNBQ7YSGqF1l6fKJ7HY
12,XOfWPg36wJ_ju2cclh_dMY50cw1YhOE3CIE279dXmqaQ2EBK
13,gafbyx6qBpXy__LjXjSr9oahYdGYh1DNlP4vAsF0GgKnbp3D
14,RRvtlxxQDysNIl5cbjemAh-6OdiwcC-wPgnwSi2v0iYogliB
15,IwIWn-glPfLLAXyJO1NG6t1sVClyOavcHWO1gAeo3KTsABR9
16,sB11zJrMDWeYjWGZMg-s2xnndvw0WZNNep1Fs4lgUD_L7buZ
17,jVhKEoxUvPh-a39QVm8fdAg_rBOlaVxtFghg7Wwu2WS1y8FI
18,zdU17cDNWJ11w5Ms7qpZVgHSPuvYx9jlAAdc8KrYfOKmDFeQ
19,lL_Hn-jqdVeGsfJOXp6gToMAu5b1sUNymTv5I7osY0VSclLI
20,haTYt4tRn4zBOWaEjP4BEXFCea8UN9gqM5HqfuvX_ES1VuQV
21,Z_3lOSQYwYQHHn4sqzFNG_pDZgq6WVKCVVVZlA2Al3GMkaqz
22,p9xlUsbXUb1B3UsW7GU0IaRwEpVFZFZAEcSm2qoufraDw5RG
23,tX8GBWqTQeE3ghBMHnBjrvSVffIPNi5KExKpMiclMGxsFJeG
24,VbPQDdCUYYbzzrPMjvTXfnkNUNRjfsYaDs3QLblbL3lYuHDj
25,zrihlQzj4q_vVWrFRIajCruuFO9TdJswmIPa8z5HA-NCH1uK
26,V6tBtdl1HxGsJB2CylboJOb3X3iSn2i-HY4XdwuOLXtUnSK4
27,kPB8otb5VNypGrQVleqepFgpEap-hVSKBs86eep8_tyhppyc
28,gmIVIlJ9T_vKa6t8CYQ4_u-uPFunk7wjqNR1mCr7_fGicBtX
29,hTQsLrEQ6rXUoggmq2y7IiHv-nWTuteYxs-z4PZRDcow22ic
30,4L_Jl6ioFSwEtw08NcZbaWTuQfhhcYOhUwO0phgb33LLp3RL
31,YmcJbaVNo9kccGI1SQycxYAawI0nikGREYQ06cqnGqCjscTf
32,GfWL6OC-GAkWc3GxfXxNDInvSs5WOXWkZV1TJneSfSpaCQJQ
33,rUzMhEeTLMKbiqTO3iCguLmtWVFN2R7K-y1Eu6lEx0gght3C
34,U0LwkDh_kS5Euq_07lbdUkBIB4T6CBAPoOQgLpdV4CUWUBKj
35,qRGxhSHbrx3RvOU_ge3ZQ6lDE0MCnqQHTmtbMaMga-84ZS_5
36,FYXeCC110JlIy-jfoE-Cy6zImWT4gVomoUeFiF4SZ-swbZBx
37,xnRiLOwAN5fSyT-OjC7GUViGxqUb_jpas9xkJveRCS0enl03
38,5w7Y1UkbpvGQdHG-t_oRwgPtldWWDsUtn-cOqCI4WQVF6Y3U
39,oSiUXjlp99PXU1HPGbMSY-89rhoo89GIMXzqN-wJsL9jTmED
40,xtYB8jF9V25_nqNf1-oiom262KfMQYqO0grzsX7FTmN_vlaS
41,2tBjEbY8_nWz17QZhvD5TcKsx2IT6HZTLIXQ1fM_o8xHYW-H
42,W6L3_dQXEPCl3FSlNMbwdOod9h4raDv1YLnmu618TiMPs3T5
43,N6GWr7DacwX1g0Dtf5rLwyLhqrjLTvW17C0qxwZs-4Ku_8Tj
44,XA0E4WZdSzhZvX-kPNuAhF9uEK-P2n0Q1w97TPiNh6fjPqjP
45,rGC1Orqzn_vN-bRiB7eNWU4FnfMYQL8QBvIFc_9kj4Lkn8Kh
46,IswrwJzI-r9PHMxEwGXGkCg8G63ujpgpIfz6ClDfyEg0DrtB
47,ZlQvzx_vEQVpUQ8_5HqPWRCHa8fbdpdx21FJuWni0BShzIMe
48,YB4L91DFp5HLc1XOytIl3pEuY191rlItwA7dcPYFE_RELHsK
49,gbWYlnO2JK_e4TcPZgXcuyEVf-ZJWWYg7mzjjaNutub-4Rne
50,1n2zrdCdbBCgurJgqwMCPfyJ_yBpEk4ieIktkXaU0d9zVFjf
51,hsg2wfxKoxTvo1of6uobzrX2VMAoZ0VLSQ2aDib0Rx67ej4U
52,8pYj7dWqufoQuvzt4lCA0Uutk1ezX5dQzPIEEnNGVoh8CMi3
53,hbWEoZ2RjVB2TqEegPVXOFrgdjNN7FxID9i-YPphCG2jucul
54,3NqRmMSUuR30K6r7wQ8t5qMnAFofeuFBZ8xHImg5eG29xwRN
55,_e-IhklM2HDqeVfYHAjONJ5p1VN7VIUqQFsLW5fcS_i8pgtT
56,nBbibJ1DCbMAoPKOQMlNAQsfZkFql3je9wBSCi73Eap30HN3
57,b8Oyhk8R7kIaU7hkCvY2_U0IRNJDdtcZtiUdryPDvmcAbLJK
58,jvPWImlrULAPeQ2pPkinaD4_X06PRoweSz7oYn17iShrjyr7
59,pj75cQOH3fNiBW3189Ig6AjgVEmtaUgPzfprJJoQK4e5I793
60,TMY_LJNTvTrBbNo4g9s11YdV1OjbhPy_vSj8WMBnPuBHA4SM
61,9lVSu6R8HjAAjdHlCu6bJDqeNmsOfzTBuXnrLo7XhgoJ6y9M
62,3XAiHrnqDQj3NQ-ngOmznvgnQXZ47n1Px5dFZruLEpt0zD_l
63,x9C33il2cqFj0PSenyu-Iy3BhmorGCiHdH31oTc76TIxALQI
64,meCMxGc4410kUNLqoolx8ar4c71u7TMeRxfIv8kNN7W3OXjC
65,0-M0sTwNb8GF_9EKGt2sDsfH-SHERmEaToFq7W7_ja35tHU1
66,ob46Qh1vn6KexY3Pr4pwR1q0qwOqKNZv8scLDBNjtPEkiBnS
67,4d5C7SFZ9450bEiEmx0MdVa4sWHrGXbU9VbDCCMch_-lOu-X
68,bqjaidfFhU4ETwH-dOw85cPxKGd2NK5I24laRD8I_droUgCU
69,8fs06xgcuWO2Uy0cqO9tIrjjlo6S3ehf3QjdP-AoF-fcOQkt
70,SK_0-fzwJtodiGvi2L5kMV_gR3lBk9weAuTf-3VXcobeyM50
71,PYA8RXUQQoKXvR6Rs4KawzlrucIBewIYp-EllFx1xUs1b8CF
72,aMe8eUbiM2m0d8pcScX6DLDxE2LxYBX_XoreJuYzIN5AX9Jo
73,emhIFhr7UBmqKUkVIdp7EI7xzeZybODTegKlBf3NZyPM47-k
74,FRTx41-znMhjulnL0ydWjp8NOrA85imWkJjTGIOB6NyhAMJ-
75,DtNmQrxiA_luomqyWLPzD4coOTzcG1qCJFNWThzNq8qQb5Ix
76,qiw4NQBINwyJr3LknakyuhSLZOPL_z42DrbCEIcphs0-_ILx
77,fVklja3nChNsgZgK8KJw-iHlm4-vQWk3AVEG_oy5D4FT3TYW
78,1tyD2KJrcUZdQuMf0KVfTqoI_2E5uklXq9dupYfSvvVAY-Gt
79,5b05tgnskfsJLFZxpcjLFM_ydUEsCI2Bn90QRszKHJCfGu4L
80,gC9n9zthxJE8eCj87EhGHI0s1I5eZLGKkzgiP337SSYqRzx5
81,hl_DGHyYHt6aNnX6QEike52siw_-0QOweJUsHE0PrWe6WhxW
82,WGnCSTY9t12Gii6uKRbPl56nBi6L0KvUW1kMG8nC5p06mVaS
83,LCCG_wS0QPatR8ol-V1UbvOoDKxPT7zbXUiqAmezGrpR8EYf
84,7Rwq7pMphDWc8tVv2amvAznM0v0Ju9q4iX_PrAZr5fkBohpM
85,fJwPJjzAz-5Vem8cKYnnuXh0I8JpDao23JgNlTo99tpSg0uw
86,VSmOhrEX-gjllXo20wIpOqFqUx9zpX1xjNaHhLPP0lOYDxsb
87,F_Kq1cnwsbPSv-kJDzqhVXdUSJ49rojW6tb4Mxhei62wF0Ts
88,fHGcfuEJDG9-7p3FWpOhFfhpSFfjXe91Lkg2cmN4WDCrZ7Pk
89,6qYQeH-hgJwa0qL18oqB7ZX6Y_72DyPSrVmfwHnY9wDAIbfE
90,cSHAO8fjomO0rCMzrbjShvHiUNfsHLDIul_NhUVu8t4olNAL
91,-u_MVkMvNv7cEqQo4OThn4ewIGtThdtfqSkySqfJwzyBX-CM
92,tPVttrEaR66cMSGJKO66cHKyxAALN7C12B8uZxn7T8KxHlc-
93,O4XdBUHxtWGWOzaPWU8RiDohdz2l6LANL6QAMATIbrtcN7jC
94,_l-oEhhcIKrEp36p0xmHZRUH1w3cpnxYROTR8AZ901aUVbBg
95,c_cfdGKfoS-ntswVlfP_OqeIUpOM5qb_W_sCc-9l1Rwvum__
96,xMEcVg6r51rebU5nuo1S55_zqZPwU3FZGA6Hmjqsb4ORvsEW
97,OSW6T71ESuYrrN6KO9sLDB4O06HzKipWgblo30WFy9DqtZd4
98,iEbh2d5pL3HuoF3PwyPHn403Xcb-VPVG3y5sQBKA3zOhwfSo
99,uPzkMPQGrCd8kNNsKc_LjW8_QW0rv5EJ4brP6JzT90CcONtQ
100,fQ4xS8s0jUz8qdoQU796TZ_a5zcDYeYxx4sZsozqyN4JhU_p
101,f5gQq0pKpMe_oqt6J1Q5oVqaKhONIx3uKMig4l9KZZJ9RYH6
102,b5DvJhlLHTo46A9WgJn6RZDbpx52WqDyY6bxcodeXNJ2s3t6
103,WLgvIeLwwCHg6PRFrs6Emo0FHwjlvGOxyA57rT-NDcFuJiAq
104,_c-yYrwWz_JmFAzYtqEqe0zDJy_KrUsiQflx2NIPJ9L9QcsX
105,EhvwwNHs72LvBpltxNbk0-ClahZigIeuuj2F75zApbAiId5t
106,fclFs8OlEVeLh6KoJ7fkglRCZIkrwE_CKiUWBbUR2YIODfk-
107,aKtqlfuu7kRUbAM670QAS7Yh8aIuLKe2X_x4Ed_A05LMvu08
108,OtNBZq1saz8ZIyMEx0b8imMAxnWRitWRL74lYIekQUzciQYo
109,SRi_5elOMVwE6MKudWEECR7LvG92ESwLFFwrryl5AXxGDPfC
110,1o9GDI8srZeoEI-ajXf9WN1xaCN2D7Y_qeW8wZLgfyZ20XJu
111,nIt5o2Puxv9Mxi6v2DVYkh-ZLVuKF1eNFN7GmbWUHEgGRSS6
112,UR0kc_wnROfvDb3khIioA4FM7KrnQaG5FWMcrORosGUNnmz3
113,YKI9zDEyWW0BvdS4ZqRt8PmYmgzHG6gNOwaRQLeiZVCH49DY
114,iyfvEyF5b9JL5BdIsJVms1WAiycQIoUARbxZj8MhFlfGGa14
115,6lNIEyr5R-VMbk_XdUOyeuFBDZBZxP8hW0Bh76SjCHGAogdu
116,DiqpgbO3UDLwuYsV5QX212SEZXLrRFlyuR34eR5PKCQVckwf
117,7L86oJDXr4YVCuBeDCCaZVoKahBrhQCUX-vNHoWYa4F-2JRn
118,1ZmlVlZYNWNR0OLAK_uv8zLqos5FWzYCZ-LGliiWHpcLPtCU
119,cRqGQmktbTrnkyfDs_h_in3d3sdM8yG_iveAxbtaJWWIfC6g
120,enQ_Rs_RuJpZT4N1jz8PKCwoN0oHicch1iIuldT-mF9jw2-7
121,WYHR98RQkfWXrPqsiZn9JUwtXQ9CPDhvT2dTfaSKPuT_nGAk
122,LUlLbd6TnXSOb45f-nSY2dzfGYt3Rp4Ot54i_ssJmsKLsnDb
123,_Gle2sL6I83kyzIPFBMTmI3H-J-A_q_Lj3eGB79v5CpIi64G
124,_zPD9z7zIOU1lAnw3X4c813kr8SYtDRQFA_FdLujys8qc_Rf
125,NYd88my3ymGu3Kr2tv36VjytwDQfWVTDGV4fm1nB91PirHKA
126,u9opx7PVhmXt_euXgS9do0NSx5UHms3idEpkjYTSyUGVb-au
127,08-F8Mg9a0LbDlhxSQidEPdMiIvC5__2AQrYeNbhOxXsqpHI
128,ivyBCDR4stECnc5rZ-cKk2rhog3DqQpBlTpeT1Ok0jf2ACDD
129,K3o_hTDj9Q4KcEKwiu-nzWHprgiEwGlHadfeZ8lmfLTmYkmv
130,q4BN85bj4oVlRPE1aArRl5aemLIeFh2wbY_6zeydZqbJMlfZ
131,NoMXTW2g7HYuTK3DPJI3j0q9nUSDbOoTrnPrXwYBoylsCitK
132,UsMQiEBpz2348IfrdrSRQTdcl9Qufz1yjD3K5Tp1DVwn3V_y
133,oSNPSkQVeMlJGnRddp5ePCmClqbfLOO-890KMDHKZe3mm4mt
134,4deN3obGMIDhnsaW4W5FmjelKhX3nlzHqzRsjH__TwvaYI9Y
135,QTWJmg9jQnZh6v_P7UiA5YuJrImvY4EKN93fWasjhx3vYyik
136,dCnY43Uiv4G1luFaay0zqb_e9XfvafJW32zncputdXRk-8un
137,n70tHwTq7FzOpaJCdPnJXQgYeeEEuO7ofdljRKjoq3VSxJs4
138,0Iz3RFyqADDRyrvYHTBaamvI-kjTr4Za8iysG-jzF1DIRtBt
139,bn3DS6r4vilLIAbBCg4bUvpE8R1tYiUUT1C78dph6WzCBYKB
140,9Rvm6xNIhp-tSKlhihU_hqh8eucwBQHsvaQnRwXK5vq4seDU
141,Bv5Y5-wm49R7rrDdrm5CV1RIJYwIIv4EfkZMGy02WKOs5wIF
142,DR8g-LLsp2KkWQHm6sahDpHezA1erXSBPpt-pPvUYcz0AqM5
143,MrjczMrUc27RChYxeZHb4Q4wHEYt6WbAdGHTmdm3jYm3_hGo
144,_KdCuaPZTJaK6fz3dkcTzE511icrh5jIcm8NBdX78q0p2gKO
145,mav4VomCTgQ01HFlFdMskIgDDo4zwvi-wF2TsvCkplQzFahF
146,pB3lVqBNo_myArJY1Q7HU_5kWouU0KbdLngvtnZNDu9X4n_F
147,EysR1SML2qbPWzgHLvXnI5-2cucoLynabHxzfhqU8rsm7WYZ
148,SwRr2GulAIKt9fNZUZnqnHBFxyVwmv7PtOYsRif0eYYaXgfi
149,LXCulhHn799Z3H4pCvYWP3Ii9DTMIap8KQq6NVHE_XpFL4rH
150,7hVvQ-xqTOklkKJ0trfxgzdEdwnC7YilhfAChUsLZvb_w5vK
151,cFlhXZYawiV_hLVQsLd-VFYAjL88k7iANwozNXEKGnVupnq7
152,v7GhmLI9UUD4ZlVOdJCd4NJ0_uzuRm5ULS93ovdWuOM9ZUPi
153,DtiD_ncLlm5-__5FMLi1oAV6x0K31Cr4sXPzoyHt76WDrErS
154,N-MHO6nfvn3JHLkujpUxoB1mrkOBErL4dothwKs4Y7pJ4M45
155,B9_-zcnYCqPAS-A_U1yc8QT2LNEBSZjr1K_rpGSQu9ggEy_a
156,gKNFg-EoCIDLm5zfpjroMYe1AbCNOvpPNPlXRG2d0vsRnR1J
157,BwvNLA1hDQ_PIBDXVVhe-qhI5uk8igq5F1s5ppjPxkNC1V9f
158,MJL8qHacUWh-K6ZNiP4kTScZ-FxIpyH1m0Tb5wwX1KHoy5ma
159,aFbYLxO47R1C0hbrvhM8yZTUSPODQ-YHWQEn6XCHVXYxr5Wa
160,LmKxFOjd3IslRx9y5XsoKIzxM35feadIWiNWNIIkm58YJ8z6
161,3MfW-A0FME-18RV68X5QAcXWQcvfbnLBionCBsqf7YHRiVws
162,igI5t2df72kp-m-lS9zo6eLpeNHaSsSOaKA4LDa5bcDvqjoR
