Winrate_Blue_Top,Games_Blue_Top,Winrate_Blue_Jungle,Games_Blue_Jungle,Winrate_Blue_Mid,Games_Blue_Mid,Winrate_Blue_Carry,Games_Blue_Carry,Winrate_Blue_Support,Games_Blue_Support,Winrate_Red_Top,Games_Red_Top,Winrate_Red_Jungle,Games_Red_Jungle,Winrate_Red_Mid,Games_Red_Mid,Winrate_Red_Carry,Games_Red_Carry,Winrate_Red_Support,Games_Red_Support,blue_winrates_avg,red_winrates_avg,avg_win_dif,blue_games_avg,red_games_avg,Outcome
54.2,59.0,71.4,7.0,80.0,5.0,100.0,4.0,66.7,3.0,55.7,819.0,55.6,772.0,,,46.7,242.0,28.1,32.0,74.46,37.22,37.239999999999995,15.6,373.0,True
55.7,819.0,39.1,23.0,53.3,75.0,63.6,22.0,,,50.0,12.0,59.3,81.0,59.2,49.0,33.3,3.0,60.0,5.0,52.92,inf,-inf,,inf,False
49.8,237.0,72.7,11.0,50.0,2.0,52.7,431.0,71.4,7.0,45.9,98.0,71.4,14.0,75.0,20.0,62.3,69.0,80.0,5.0,59.32,66.92,-7.600000000000001,137.6,41.2,False
62.5,8.0,33.3,6.0,57.1,35.0,51.5,132.0,52.0,800.0,49.8,237.0,51.3,969.0,50.0,8.0,58.1,124.0,45.8,227.0,51.28,51.0,0.28000000000000114,196.2,313.0,True
51.9,877.0,57.2,395.0,50.0,18.0,100.0,3.0,43.5,23.0,55.7,819.0,50.0,48.0,0.0,3.0,38.5,39.0,52.5,619.0,60.52,39.34,21.18,263.2,305.6,True
55.7,819.0,56.6,228.0,60.0,35.0,50.9,373.0,53.0,181.0,53.4,103.0,57.2,493.0,57.1,7.0,27.3,11.0,45.0,40.0,55.24,48.0,7.240000000000002,327.2,130.8,True
55.7,819.0,41.7,12.0,54.3,877.0,59.7,72.0,50.7,71.0,57.9,19.0,50.0,24.0,0.0,1.0,58.3,175.0,0.0,1.0,52.42,33.24,19.18,370.2,44.0,True
55.7,819.0,,,45.5,11.0,57.1,133.0,61.7,248.0,60.2,216.0,44.4,9.0,50.0,10.0,53.0,336.0,46.8,62.0,55.0,50.88,4.119999999999997,242.2,126.6,True
55.7,819.0,58.8,204.0,0.0,1.0,,,,,,,52.4,296.0,52.3,155.0,57.1,133.0,50.0,26.0,38.17,,,,,False
51.1,45.0,51.3,969.0,54.2,701.0,59.6,52.0,,,36.4,11.0,50.0,4.0,48.0,444.0,48.8,84.0,0.0,2.0,54.05,,,,inf,True
65.3,98.0,51.3,969.0,62.9,62.0,52.3,107.0,52.6,19.0,55.7,819.0,,,,,59.9,152.0,51.5,198.0,56.88,33.42,23.46,251.0,233.8,True
55.7,819.0,55.4,166.0,50.0,8.0,38.1,21.0,46.0,163.0,56.7,60.0,47.5,40.0,59.4,106.0,47.4,38.0,33.3,6.0,49.04,48.86,0.17999999999999972,235.4,50.0,True
55.7,819.0,,,55.5,119.0,53.1,49.0,48.1,237.0,51.1,266.0,53.3,15.0,58.3,48.0,52.1,307.0,57.7,52.0,53.1,54.5,-1.3999999999999986,244.8,137.6,False
0.0,1.0,57.1,42.0,16.7,6.0,0.0,2.0,0.0,1.0,55.7,819.0,52.0,629.0,54.4,575.0,62.5,24.0,50.0,34.0,14.76,54.92,-40.160000000000004,10.4,416.2,False
57.9,19.0,43.2,155.0,48.0,444.0,50.0,2.0,0.0,1.0,55.7,819.0,48.3,116.0,,,54.0,63.0,58.8,51.0,39.82,43.36,-3.539999999999999,124.2,209.8,False
75.0,4.0,,,59.2,49.0,72.7,22.0,69.2,26.0,55.7,819.0,37.5,8.0,,,35.7,14.0,66.7,60.0,69.02,39.12,29.9,20.2,180.2,True
55.7,819.0,52.8,290.0,67.4,86.0,,,44.4,18.0,56.3,538.0,,,55.0,20.0,73.9,23.0,33.3,6.0,55.08,43.7,11.379999999999995,242.6,117.4,True
64.4,118.0,,,70.6,17.0,75.0,4.0,,,55.7,819.0,77.3,66.0,72.7,11.0,50.0,24.0,57.5,261.0,70.0,inf,-inf,,inf,False
55.7,819.0,66.7,9.0,55.6,270.0,50.0,20.0,54.3,230.0,50.3,1099.0,66.7,51.0,46.7,45.0,67.8,59.0,100.0,3.0,56.46,66.3,-9.839999999999996,269.6,251.4,False
66.7,18.0,60.0,100.0,56.3,32.0,55.6,9.0,52.0,25.0,55.7,819.0,50.0,2.0,33.3,9.0,50.0,4.0,59.0,61.0,58.12,49.6,8.519999999999996,36.8,179.0,True
62.9,259.0,,,56.7,363.0,66.7,9.0,45.7,35.0,55.7,819.0,54.3,258.0,,,37.8,45.0,,,58.0,29.56,28.44,133.2,224.4,True
55.7,819.0,50.0,22.0,52.3,1660.0,52.8,942.0,49.5,481.0,55.3,47.0,55.6,27.0,55.3,1097.0,47.8,186.0,64.0,75.0,52.06,55.6,-3.539999999999999,784.8,286.4,False
57.4,406.0,50.0,4.0,39.6,91.0,,,50.0,2.0,55.7,819.0,54.1,37.0,49.4,233.0,48.6,35.0,63.6,11.0,49.25,54.28,-5.030000000000001,100.6,227.0,False
55.7,819.0,57.1,275.0,41.7,24.0,57.3,143.0,50.0,4.0,50.2,640.0,36.4,33.0,57.3,347.0,53.8,26.0,39.4,33.0,52.36,47.42,4.939999999999998,253.0,215.8,True
55.7,819.0,47.5,40.0,35.3,17.0,51.3,154.0,51.2,41.0,51.8,1298.0,52.6,342.0,66.7,27.0,48.6,173.0,54.1,185.0,48.2,54.76,-6.559999999999995,214.2,405.0,False
67.7,65.0,53.3,45.0,45.4,249.0,52.4,147.0,33.3,3.0,55.7,819.0,0.0,3.0,41.7,168.0,0.0,1.0,60.4,101.0,50.42,31.56,18.860000000000003,101.8,218.4,True
55.7,819.0,75.0,8.0,80.8,26.0,70.6,34.0,70.0,10.0,25.0,4.0,45.8,48.0,0.0,2.0,25.9,27.0,54.7,636.0,70.42,30.28,40.14,179.4,143.4,True
57.1,14.0,77.8,9.0,54.3,127.0,41.7,72.0,54.7,234.0,55.7,819.0,46.7,30.0,47.4,287.0,33.3,12.0,61.1,18.0,57.12,48.84,8.279999999999994,91.2,233.2,True
80.0,5.0,,,52.4,143.0,41.2,97.0,54.4,79.0,55.7,819.0,60.2,261.0,46.8,62.0,66.7,9.0,54.9,175.0,57.0,56.86,0.14000000000000057,64.8,265.2,True
55.7,819.0,,,56.1,280.0,54.3,127.0,57.1,14.0,62.5,8.0,49.4,174.0,76.5,68.0,0.0,4.0,0.0,2.0,55.8,37.68,18.119999999999997,248.0,51.2,True
47.1,17.0,63.0,46.0,54.1,74.0,58.1,43.0,42.9,14.0,57.6,99.0,33.3,3.0,0.0,1.0,55.6,36.0,50.0,10.0,53.04,39.3,13.740000000000002,38.8,29.8,True
38.1,21.0,40.0,15.0,50.0,2.0,53.2,1063.0,58.8,51.0,58.3,175.0,53.8,537.0,52.5,40.0,48.9,45.0,50.0,2.0,48.02,52.7,-4.68,230.4,159.8,False
54.5,77.0,65.3,95.0,41.7,12.0,46.3,67.0,58.8,17.0,67.9,28.0,55.3,637.0,50.0,18.0,55.6,36.0,58.8,17.0,53.32,57.52,-4.200000000000003,53.6,147.2,False
57.1,21.0,55.3,304.0,33.3,3.0,48.9,45.0,33.3,3.0,47.0,66.0,54.5,33.0,52.5,120.0,37.5,8.0,58.0,100.0,45.58,49.9,-4.32,75.2,65.4,False
46.7,15.0,59.0,134.0,62.5,8.0,51.9,104.0,0.0,1.0,52.6,152.0,55.3,304.0,56.3,16.0,48.9,45.0,49.6,131.0,44.02,52.54,-8.519999999999996,52.4,129.6,False
51.8,952.0,60.9,92.0,50.8,128.0,69.2,13.0,60.5,349.0,,,83.3,6.0,59.4,165.0,37.5,8.0,55.1,49.0,58.64,47.06,11.579999999999998,306.8,45.6,False
59.5,79.0,56.6,113.0,,,37.5,8.0,57.1,434.0,43.8,16.0,55.3,304.0,30.0,10.0,51.9,104.0,48.1,54.0,52.68,45.82,6.859999999999999,126.8,97.6,True
67.9,221.0,43.0,151.0,53.5,101.0,75.0,8.0,53.6,252.0,100.0,1.0,69.2,39.0,36.8,19.0,52.8,53.0,53.7,350.0,58.6,62.5,-3.8999999999999986,146.6,92.4,False
46.7,45.0,70.3,37.0,9.1,11.0,48.3,60.0,48.1,27.0,55.9,34.0,53.3,137.0,55.8,52.0,33.3,9.0,58.3,175.0,44.5,51.32,-6.82,36.0,81.4,False
54.5,11.0,55.7,305.0,0.0,5.0,53.3,332.0,44.3,61.0,50.0,48.0,62.6,99.0,52.6,152.0,48.9,45.0,100.0,3.0,41.56,62.82,-21.259999999999998,142.8,69.4,False
62.5,24.0,51.8,1138.0,63.0,46.0,54.4,79.0,54.5,620.0,56.0,25.0,64.0,186.0,52.3,88.0,53.8,13.0,,,57.24,45.22,12.020000000000003,381.4,62.4,False
66.7,3.0,47.4,19.0,60.0,5.0,33.3,3.0,40.0,80.0,33.3,3.0,57.1,7.0,37.7,69.0,37.5,8.0,51.9,77.0,49.48,43.5,5.979999999999997,22.0,32.8,False
58.6,111.0,20.0,5.0,60.2,171.0,,,54.5,22.0,0.0,3.0,55.6,18.0,50.0,6.0,33.3,9.0,51.0,51.0,48.32,37.98,10.340000000000003,61.8,17.4,True
40.0,60.0,,,50.0,200.0,48.0,25.0,59.3,108.0,54.1,37.0,56.7,808.0,50.0,2.0,,,50.0,4.0,49.32,42.16,7.160000000000004,78.6,170.2,False
49.0,578.0,46.0,309.0,28.6,7.0,,,51.1,45.0,100.0,2.0,55.9,690.0,37.0,46.0,60.3,68.0,,,43.68,50.64,-6.960000000000001,187.8,161.2,False
50.0,12.0,47.8,46.0,56.0,150.0,57.1,7.0,54.8,31.0,33.3,6.0,53.9,566.0,100.0,2.0,33.3,18.0,50.0,24.0,53.14,54.1,-0.9600000000000009,49.2,123.2,False
50.6,81.0,54.5,220.0,48.1,27.0,43.8,96.0,40.0,25.0,75.0,8.0,55.4,242.0,57.1,35.0,56.0,298.0,55.3,47.0,47.4,59.76,-12.36,89.8,126.0,False
42.9,7.0,64.6,48.0,47.1,17.0,50.0,2.0,43.5,46.0,45.7,46.0,67.3,107.0,52.1,802.0,42.1,19.0,54.8,31.0,49.62,52.4,-2.780000000000001,24.0,201.0,True
55.0,20.0,,,42.9,275.0,56.9,174.0,61.5,13.0,25.0,4.0,55.6,9.0,100.0,1.0,54.2,120.0,69.8,43.0,54.08,60.92,-6.840000000000003,96.4,35.4,False
42.9,14.0,53.2,124.0,50.0,2.0,51.3,39.0,46.2,13.0,52.9,17.0,54.4,57.0,50.0,8.0,49.3,306.0,,,48.72,41.32,7.399999999999999,38.4,77.6,False
25.0,4.0,69.2,26.0,62.2,37.0,60.0,30.0,61.7,287.0,75.0,8.0,53.1,1285.0,42.9,7.0,56.5,46.0,50.7,67.0,55.62,55.64,-0.020000000000003126,76.8,282.6,False
51.7,559.0,55.5,427.0,,,56.7,141.0,55.6,36.0,41.7,12.0,45.5,11.0,53.7,650.0,52.1,144.0,46.2,13.0,54.88,47.84,7.039999999999999,232.6,166.0,False
53.8,143.0,,,53.1,207.0,52.8,36.0,60.0,5.0,0.0,4.0,33.3,3.0,75.0,8.0,55.2,58.0,54.8,31.0,54.92,43.66,11.260000000000005,78.2,20.8,True
,,52.9,17.0,,,56.1,57.0,46.2,13.0,43.8,16.0,50.0,2.0,53.9,445.0,59.2,49.0,49.4,87.0,51.73,51.26,0.46999999999999886,17.4,119.8,True
,,47.5,118.0,0.0,2.0,48.6,397.0,20.0,5.0,46.7,45.0,51.1,556.0,59.8,102.0,44.1,59.0,55.3,47.0,29.02,51.4,-22.38,104.4,161.8,False
51.2,121.0,33.3,3.0,55.4,56.0,,,50.0,26.0,66.7,9.0,58.1,279.0,53.9,232.0,100.0,1.0,68.5,127.0,47.48,69.44,-21.96,41.2,129.6,False
66.7,21.0,40.0,30.0,50.0,24.0,49.5,105.0,68.5,127.0,43.8,16.0,0.0,1.0,52.2,230.0,33.3,6.0,22.2,9.0,54.94,30.3,24.639999999999997,61.4,52.4,True
43.8,16.0,50.0,46.0,57.1,28.0,53.3,30.0,56.6,106.0,66.5,161.0,42.9,21.0,50.0,16.0,55.4,56.0,52.7,283.0,52.16,53.5,-1.3400000000000034,45.2,107.4,True
,,56.9,116.0,50.0,56.0,63.6,11.0,56.3,293.0,55.7,291.0,73.8,84.0,60.0,10.0,54.3,127.0,80.0,10.0,56.7,64.76,-8.060000000000002,95.2,104.4,True
66.7,33.0,53.5,995.0,51.9,262.0,,,54.4,666.0,50.9,660.0,41.7,12.0,50.0,2.0,57.9,57.0,59.3,59.0,56.62,51.96,4.659999999999997,391.2,158.0,True
0.0,3.0,61.8,34.0,59.2,49.0,52.8,254.0,45.5,22.0,50.0,22.0,,,50.0,2.0,80.0,10.0,44.4,45.0,43.86,44.88,-1.0200000000000031,72.4,15.8,False
57.1,7.0,,,45.5,11.0,53.8,13.0,50.9,110.0,,,54.0,613.0,16.7,6.0,,,58.8,187.0,51.82,25.9,25.92,28.2,161.2,False
57.4,188.0,50.0,24.0,100.0,1.0,,,58.8,187.0,0.0,2.0,,,64.1,92.0,52.6,937.0,14.3,7.0,66.55,26.2,40.349999999999994,80.0,207.6,True
,,50.6,79.0,38.5,13.0,52.1,188.0,48.1,27.0,50.3,171.0,57.1,21.0,48.0,98.0,,,100.0,2.0,47.32,51.08,-3.759999999999998,61.4,58.4,False
,,52.6,95.0,,,57.1,7.0,53.3,75.0,57.4,68.0,45.5,11.0,54.8,42.0,54.2,48.0,54.1,37.0,54.33,53.2,1.1299999999999955,35.4,41.2,False
53.3,197.0,54.3,254.0,36.4,11.0,,,0.0,2.0,53.7,121.0,58.8,638.0,65.6,61.0,66.7,3.0,,,36.0,48.96,-12.96,92.8,164.6,False
56.0,348.0,60.0,5.0,58.6,116.0,46.0,341.0,31.3,16.0,59.1,308.0,59.4,106.0,67.9,28.0,100.0,3.0,45.2,31.0,50.38,66.32,-15.93999999999999,165.2,95.2,False
33.3,3.0,52.0,25.0,0.0,2.0,43.8,48.0,75.0,12.0,54.1,133.0,55.9,370.0,44.2,52.0,50.7,440.0,54.3,197.0,40.82,51.84,-11.020000000000003,18.0,238.4,False
60.8,408.0,52.0,50.0,51.3,587.0,51.1,186.0,69.2,26.0,33.3,3.0,48.9,45.0,50.2,470.0,53.3,90.0,56.3,766.0,56.88,48.4,8.480000000000004,251.4,274.8,False
53.3,30.0,,,60.0,10.0,55.4,56.0,54.7,466.0,55.4,101.0,52.9,522.0,50.0,4.0,50.7,67.0,50.5,111.0,55.85,51.9,3.950000000000003,112.4,161.0,True
61.5,26.0,55.6,593.0,100.0,2.0,48.4,31.0,49.3,67.0,52.9,121.0,59.1,164.0,58.6,70.0,36.4,11.0,54.7,466.0,62.96,52.34,10.619999999999997,143.8,166.4,True
58.2,98.0,57.1,7.0,37.5,8.0,48.4,31.0,0.0,2.0,54.1,501.0,40.0,5.0,61.1,18.0,51.0,51.0,52.0,102.0,40.24,51.64,-11.399999999999999,29.2,135.4,False
30.0,10.0,54.2,48.0,52.8,489.0,52.1,71.0,47.5,99.0,62.5,8.0,55.4,74.0,50.0,4.0,57.4,129.0,67.5,40.0,47.32,58.56,-11.240000000000002,143.4,51.0,False
0.0,2.0,64.7,17.0,70.0,20.0,55.8,43.0,52.0,148.0,40.0,5.0,53.1,556.0,55.4,56.0,60.0,30.0,49.4,77.0,48.5,51.58,-3.0799999999999983,46.0,144.8,False
48.4,31.0,52.9,291.0,48.6,220.0,56.8,162.0,58.1,31.0,55.3,445.0,61.5,78.0,55.4,56.0,,,49.5,190.0,52.96,44.34,8.619999999999997,147.0,153.8,False
63.6,11.0,61.9,21.0,,,54.4,147.0,100.0,2.0,56.3,87.0,57.2,367.0,42.9,28.0,62.7,51.0,55.3,76.0,69.97,54.88,15.089999999999996,36.2,121.8,True
0.0,1.0,54.5,191.0,,,,,58.5,53.0,71.9,32.0,64.7,17.0,56.8,44.0,48.4,31.0,56.1,214.0,37.67,59.58,-21.909999999999997,49.0,67.6,False
40.0,5.0,55.7,212.0,,,27.3,11.0,55.4,653.0,71.4,7.0,,,54.8,42.0,80.0,5.0,71.4,14.0,44.6,55.52,-10.920000000000002,176.2,13.6,False
,,55.3,38.0,52.8,445.0,40.0,10.0,64.0,161.0,54.5,66.0,55.3,215.0,42.9,28.0,57.6,33.0,65.0,117.0,53.02,55.06,-2.039999999999999,130.8,91.8,False
54.5,435.0,46.2,104.0,42.9,28.0,48.7,39.0,28.6,14.0,48.0,75.0,52.8,863.0,55.6,27.0,61.2,67.0,52.7,797.0,44.18,54.06,-9.880000000000003,124.0,365.8,True
55.5,119.0,46.2,78.0,55.4,65.0,,,55.3,917.0,55.6,99.0,49.4,166.0,58.6,116.0,62.3,53.0,59.4,165.0,53.1,57.06,-3.960000000000001,235.8,119.8,False
55.8,373.0,,,61.1,72.0,33.3,6.0,56.1,501.0,57.1,282.0,56.3,16.0,55.4,56.0,53.3,90.0,57.1,14.0,51.58,55.84,-4.260000000000005,190.4,91.6,False
48.1,235.0,47.6,105.0,58.6,116.0,52.4,672.0,37.5,8.0,74.1,27.0,51.9,108.0,50.0,14.0,,,0.0,1.0,48.84,35.2,13.64,227.2,30.0,True
58.2,165.0,65.4,26.0,65.0,20.0,31.6,19.0,55.5,119.0,59.5,79.0,50.0,6.0,50.0,10.0,0.0,2.0,50.0,2.0,55.14,41.9,13.240000000000002,69.8,19.8,True
50.0,66.0,58.6,403.0,54.6,582.0,,,56.7,390.0,25.0,4.0,53.0,181.0,61.8,76.0,48.4,31.0,53.4,148.0,54.97,48.32,6.649999999999999,288.2,88.0,True
46.7,15.0,58.6,403.0,54.6,582.0,48.4,31.0,53.7,41.0,38.5,13.0,51.8,1199.0,55.6,9.0,40.7,27.0,60.4,101.0,52.4,49.4,3.0,214.4,269.8,True
50.0,2.0,52.2,1378.0,49.0,198.0,45.6,57.0,50.0,6.0,50.0,2.0,,,38.5,13.0,59.1,176.0,31.3,16.0,49.36,35.78,13.579999999999998,328.2,41.4,True
,,56.5,108.0,57.1,133.0,35.7,14.0,56.5,92.0,49.2,61.0,55.8,498.0,57.1,7.0,57.4,68.0,60.0,35.0,51.45,55.9,-4.449999999999996,69.4,133.8,True
57.3,579.0,53.6,138.0,58.6,116.0,51.0,153.0,46.7,15.0,52.9,1135.0,51.9,1320.0,,,33.3,3.0,58.1,31.0,53.44,39.24,14.199999999999996,200.2,497.8,True
66.7,9.0,58.1,155.0,66.1,62.0,60.6,221.0,40.0,5.0,,,54.3,462.0,,,53.3,332.0,44.2,77.0,58.3,30.36,27.939999999999998,90.4,174.2,False
52.8,36.0,50.6,160.0,54.8,42.0,0.0,1.0,44.4,9.0,60.0,35.0,63.5,63.0,72.7,11.0,47.1,17.0,,,40.52,48.66,-8.139999999999993,49.6,25.2,False
57.1,70.0,49.2,61.0,42.9,28.0,,,53.3,105.0,63.6,184.0,53.4,348.0,50.2,1164.0,57.1,14.0,56.9,360.0,50.62,56.24,-5.6200000000000045,52.8,414.0,True
55.6,36.0,53.0,532.0,55.4,56.0,61.3,31.0,,,,,63.9,798.0,70.0,10.0,55.7,158.0,62.7,158.0,56.32,,,,,True
66.0,47.0,50.0,2.0,66.1,62.0,54.9,386.0,50.0,2.0,54.3,197.0,42.9,7.0,64.6,48.0,,,50.0,14.0,57.4,42.36,15.04,99.8,53.2,True
56.8,44.0,63.9,798.0,58.6,116.0,51.0,96.0,62.7,158.0,66.2,207.0,,,,,45.0,20.0,57.4,383.0,58.6,33.72,24.880000000000003,242.4,122.0,True
42.3,71.0,0.0,4.0,66.1,62.0,0.0,4.0,52.5,619.0,58.3,12.0,53.8,13.0,100.0,3.0,66.3,86.0,61.9,21.0,32.18,68.06,-35.88,152.0,27.0,False
70.0,20.0,100.0,1.0,66.1,62.0,,,55.2,67.0,61.0,490.0,50.0,4.0,56.2,541.0,55.2,87.0,54.9,255.0,72.82,55.46,17.359999999999992,30.0,275.4,True
55.3,427.0,38.5,13.0,17.9,28.0,52.6,38.0,41.2,97.0,55.2,317.0,63.0,46.0,57.1,7.0,59.1,369.0,58.9,73.0,41.1,58.66,-17.559999999999995,120.6,162.4,False
0.0,1.0,56.8,609.0,48.4,31.0,49.0,102.0,82.4,17.0,52.0,100.0,54.2,986.0,42.9,28.0,45.5,22.0,57.1,7.0,47.32,50.34,-3.020000000000003,152.0,228.6,False
53.4,877.0,54.5,422.0,49.8,641.0,75.0,4.0,54.7,289.0,51.8,56.0,50.0,2.0,66.1,62.0,47.0,66.0,51.4,74.0,57.48,53.26,4.219999999999999,446.6,52.0,True
48.9,47.0,50.0,74.0,66.1,62.0,50.0,4.0,65.6,64.0,53.4,877.0,50.2,289.0,0.0,1.0,51.4,105.0,0.0,1.0,56.12,31.0,25.119999999999997,50.2,254.6,True
53.4,877.0,47.4,19.0,66.1,62.0,55.3,613.0,42.9,7.0,42.0,50.0,71.4,28.0,48.3,60.0,,,20.0,5.0,53.02,36.34,16.68,315.6,28.6,True
50.0,6.0,0.0,3.0,60.9,64.0,53.7,164.0,66.7,6.0,52.4,21.0,54.0,309.0,66.1,62.0,,,53.7,555.0,46.26,45.24,1.019999999999996,48.6,189.4,False
48.9,139.0,58.0,150.0,52.4,63.0,53.4,219.0,50.0,122.0,50.8,433.0,55.6,9.0,66.1,62.0,,,53.8,52.0,52.54,45.26,7.280000000000001,138.6,111.2,False
68.4,38.0,,,46.4,28.0,,,50.0,250.0,33.3,3.0,,,43.3,30.0,45.5,11.0,25.0,4.0,54.93,29.42,25.509999999999998,63.2,9.6,True
50.0,12.0,0.0,1.0,33.3,6.0,46.3,41.0,21.4,14.0,54.5,33.0,54.4,57.0,64.9,94.0,100.0,2.0,100.0,8.0,30.2,74.76,-44.56,14.8,38.8,False
54.1,37.0,,,51.7,29.0,50.0,64.0,40.9,22.0,38.1,21.0,50.0,2.0,56.5,23.0,50.0,6.0,33.3,3.0,49.18,45.58,3.6000000000000014,30.4,11.0,True
54.9,164.0,46.4,56.0,25.0,4.0,42.9,14.0,53.8,234.0,42.9,35.0,54.0,63.0,56.5,23.0,61.3,31.0,51.1,1063.0,44.6,53.16,-8.559999999999995,94.4,243.0,False
25.0,4.0,54.2,24.0,42.9,14.0,54.3,35.0,60.2,314.0,56.3,318.0,60.2,113.0,58.6,116.0,,,55.2,67.0,47.32,46.06,1.259999999999998,78.2,122.8,True
54.5,134.0,45.5,11.0,54.2,203.0,50.0,58.0,45.8,83.0,57.1,14.0,49.4,83.0,55.4,56.0,,,71.4,7.0,50.0,46.66,3.3400000000000034,97.8,32.0,False
43.8,16.0,50.0,50.0,59.7,72.0,48.7,156.0,28.0,25.0,54.3,173.0,50.0,16.0,58.7,598.0,100.0,2.0,54.5,33.0,46.04,63.5,-17.46,63.8,164.4,False
0.0,1.0,53.6,207.0,44.4,18.0,52.7,184.0,48.4,31.0,55.7,291.0,63.0,73.0,49.8,1994.0,51.4,179.0,49.9,437.0,39.82,53.96,-14.14,88.2,594.8,False
56.5,138.0,27.3,22.0,33.3,6.0,55.6,45.0,52.8,106.0,52.4,837.0,54.5,783.0,53.3,527.0,100.0,3.0,50.0,30.0,45.1,62.04,-16.939999999999998,63.4,436.0,False
53.3,959.0,,,55.6,9.0,54.3,116.0,64.1,92.0,41.2,51.0,60.6,109.0,38.5,13.0,50.0,64.0,56.3,87.0,56.82,49.32,7.5,235.2,64.8,True
52.3,308.0,52.0,1014.0,,,55.0,169.0,35.7,42.0,56.7,30.0,57.7,26.0,33.3,6.0,,,33.3,15.0,48.75,36.2,12.549999999999997,306.6,15.4,False
,,58.9,214.0,66.7,9.0,49.3,282.0,48.2,56.0,25.0,4.0,56.1,66.0,58.6,116.0,50.0,20.0,52.9,174.0,55.77,48.52,7.25,112.2,76.0,True
42.9,14.0,20.0,5.0,38.5,13.0,37.9,29.0,53.8,39.0,52.9,119.0,51.7,294.0,33.3,9.0,63.6,11.0,54.4,147.0,38.62,51.18,-12.560000000000002,20.0,116.0,False
60.0,195.0,53.0,534.0,,,48.4,31.0,48.1,266.0,,,57.4,136.0,62.8,43.0,45.1,71.0,55.6,507.0,52.38,44.18,8.200000000000003,205.2,151.4,False
,,56.1,66.0,57.1,7.0,55.8,52.0,63.5,126.0,49.3,225.0,65.2,23.0,59.2,120.0,57.1,7.0,40.0,5.0,58.12,54.16,3.960000000000001,50.2,76.0,False
58.1,117.0,53.3,60.0,57.1,7.0,62.9,97.0,61.3,31.0,53.1,708.0,42.9,21.0,40.0,25.0,48.6,107.0,54.7,583.0,58.54,47.86,10.68,62.4,288.8,True
55.3,85.0,60.6,33.0,58.6,116.0,,,50.0,12.0,50.0,84.0,,,56.7,30.0,31.3,16.0,58.3,24.0,56.12,39.26,16.86,49.2,30.8,True
75.0,8.0,,,60.0,10.0,56.6,129.0,52.7,797.0,49.0,578.0,60.0,190.0,56.0,193.0,62.5,24.0,54.4,911.0,61.08,56.38,4.699999999999996,188.8,379.2,True
53.7,149.0,68.5,165.0,52.4,351.0,48.4,31.0,64.5,31.0,33.3,12.0,31.8,22.0,48.1,27.0,25.0,4.0,0.0,2.0,57.5,27.64,29.86,145.4,13.4,True
,,51.9,1320.0,62.5,8.0,47.6,42.0,54.2,192.0,45.5,11.0,56.3,213.0,60.0,20.0,59.0,195.0,52.2,23.0,54.05,54.6,-0.5500000000000043,312.4,92.4,False
,,57.9,489.0,,,38.1,21.0,66.7,33.0,53.3,92.0,76.1,46.0,47.8,23.0,42.9,14.0,56.5,499.0,54.23,55.32,-1.0900000000000034,108.6,134.8,False
59.0,83.0,51.8,652.0,44.8,58.0,42.9,28.0,56.3,16.0,,,28.6,7.0,53.8,13.0,55.8,43.0,45.5,33.0,50.96,36.74,14.219999999999999,167.4,19.2,True
100.0,2.0,53.2,62.0,61.9,21.0,75.0,4.0,,,,,51.4,37.0,54.7,316.0,53.5,101.0,48.3,120.0,72.53,,,,,True
49.4,176.0,,,58.3,24.0,44.4,36.0,60.5,172.0,,,53.1,367.0,58.1,31.0,55.2,87.0,54.9,255.0,53.15,44.26,8.89,81.6,148.0,False
,,52.9,34.0,50.6,672.0,,,57.1,7.0,,,82.1,28.0,38.5,13.0,41.7,12.0,57.6,33.0,53.53,43.98,9.550000000000004,142.6,17.2,False
,,50.0,28.0,50.0,56.0,,,53.7,218.0,,,53.4,58.0,51.8,894.0,56.7,30.0,57.9,76.0,51.23,43.96,7.269999999999996,60.4,211.6,False
54.7,117.0,55.1,584.0,25.0,8.0,45.8,24.0,46.2,26.0,42.9,7.0,52.6,1208.0,57.1,28.0,55.6,9.0,25.0,4.0,45.36,46.64,-1.2800000000000011,151.8,251.2,True
66.7,3.0,54.9,175.0,0.0,3.0,33.3,3.0,52.5,918.0,50.0,4.0,56.8,479.0,58.6,111.0,35.1,37.0,55.7,183.0,41.48,51.24,-9.760000000000005,220.4,162.8,False
54.9,368.0,57.7,666.0,46.5,43.0,48.6,397.0,60.9,46.0,50.8,179.0,59.8,214.0,50.0,14.0,61.7,128.0,71.4,7.0,53.72,58.74,-5.020000000000003,304.0,108.4,False
51.7,1029.0,52.0,171.0,52.6,705.0,100.0,2.0,66.7,24.0,52.3,65.0,61.9,42.0,42.3,26.0,55.6,9.0,58.8,34.0,64.6,54.18,10.419999999999995,386.2,35.2,True
50.8,252.0,57.8,45.0,54.3,1032.0,43.3,180.0,48.5,33.0,50.0,6.0,0.0,2.0,36.8,38.0,40.0,15.0,39.4,33.0,50.94,33.24,17.699999999999996,308.4,18.8,True
49.0,578.0,55.1,448.0,58.5,53.0,35.9,39.0,53.1,465.0,52.8,53.0,56.3,16.0,53.1,98.0,60.0,15.0,52.7,129.0,50.32,54.98,-4.659999999999997,316.6,62.2,False
